TERM,ACAD_CAREER,COURSE CODE,CLASS SECTION,START DATE,END DATE,MON,TUE,WED,THU,FRI,SAT,SUN,VENUE,START TIME,END TIME,COURSE TITLE,OFFER DEPT,INSTRUCTOR
2019-20 Sem 2,UG,RECO3033,2A,2020-03-18,2020-04-29,,,WED,,,,,LE3,10:30,12:20,Professional practice,Dept of Real Estate & Construc,"Choy,Hung Tat Lennon"
2019-20 Sem 2,UG,RECO4001,FA,2019-12-01,2020-06-28,,,,,,,,,     ,08:20,Dissertation,Dept of Real Estate & Construc,"Chan,King Chun Greg; Chan,Yee Shan Isabelle; Chau,Kwong Wing; Choy,Hung Tat Lennon; Deng,Ying Katherine; Ho,Chi Wing Daniel; Lai,Wai Chung Lawrence; Leiringer,Roine; Leung,Hing Fung; Li,Ling Hin; Lu,Weisheng; Ng,Fung Fai; Poon,Sun Wah; Rowlinson,Stephen Michael; Wong,Kwan To; Wong,Kwok Chun; Wong,Siu Kei"
2019-20 Sem 2,UG,RECO4004,2A,2020-01-21,2020-01-21,,TUE,,,,,,LE6,13:30,15:20,Economics of property rights,Architecture Faculty,"Lai,Wai Chung Lawrence"
2019-20 Sem 2,UG,RECO4004,2A,2020-01-23,2020-01-23,,,,THU,,,,LE6,13:30,15:20,Economics of property rights,Architecture Faculty,"Lai,Wai Chung Lawrence"
2019-20 Sem 2,UG,RECO4004,2A,2020-02-04,2020-03-03,,TUE,,,,,,LE6,13:30,15:20,Economics of property rights,Architecture Faculty,"Lai,Wai Chung Lawrence"
2019-20 Sem 2,UG,RECO4004,2A,2020-02-06,2020-03-05,,,,THU,,,,LE6,13:30,15:20,Economics of property rights,Architecture Faculty,"Lai,Wai Chung Lawrence"
2019-20 Sem 2,UG,RECO4004,2A,2020-03-17,2020-04-28,,TUE,,,,,,LE6,13:30,15:20,Economics of property rights,Architecture Faculty,"Lai,Wai Chung Lawrence"
2019-20 Sem 2,UG,RECO4004,2A,2020-03-19,2020-04-23,,,,THU,,,,LE6,13:30,15:20,Economics of property rights,Architecture Faculty,"Lai,Wai Chung Lawrence"
2019-20 Sem 2,UG,RECO4007,2A,2020-01-20,2020-01-20,MON,,,,,,,KB115,12:30,14:20,Real estate and facility management practice,Dept of Real Estate & Construc,"Koh,Tas Yong; Wu,Wing Kin"
2019-20 Sem 2,UG,RECO4007,2A,2020-01-24,2020-01-24,,,,,FRI,,,KB115,12:30,14:20,Real estate and facility management practice,Dept of Real Estate & Construc,"Koh,Tas Yong; Wu,Wing Kin"
2019-20 Sem 2,UG,RECO4007,2A,2020-02-03,2020-03-02,MON,,,,,,,KB115,12:30,14:20,Real estate and facility management practice,Dept of Real Estate & Construc,"Koh,Tas Yong; Wu,Wing Kin"
2019-20 Sem 2,UG,RECO4007,2A,2020-02-07,2020-03-06,,,,,FRI,,,KB115,12:30,14:20,Real estate and facility management practice,Dept of Real Estate & Construc,"Koh,Tas Yong; Wu,Wing Kin"
2019-20 Sem 2,UG,RECO4007,2A,2020-03-20,2020-04-03,,,,,FRI,,,KB115,12:30,14:20,Real estate and facility management practice,Dept of Real Estate & Construc,"Koh,Tas Yong; Wu,Wing Kin"
2019-20 Sem 2,UG,RECO4007,2A,2020-03-23,2020-04-06,MON,,,,,,,KB115,12:30,14:20,Real estate and facility management practice,Dept of Real Estate & Construc,"Koh,Tas Yong; Wu,Wing Kin"
2019-20 Sem 2,UG,RECO4007,2A,2020-04-17,2020-04-24,,,,,FRI,,,KB115,12:30,14:20,Real estate and facility management practice,Dept of Real Estate & Construc,"Koh,Tas Yong; Wu,Wing Kin"
2019-20 Sem 2,UG,RECO4007,2A,2020-04-20,2020-04-27,MON,,,,,,,KB115,12:30,14:20,Real estate and facility management practice,Dept of Real Estate & Construc,"Koh,Tas Yong; Wu,Wing Kin"
2019-20 Sem 2,UG,RECO4008,2A,2020-01-20,2020-01-20,MON,,,,,,,LE9,09:30,11:20,Development control and alternative disputes resolution,Dept of Real Estate & Construc,"Lai,Wai Chung Lawrence; Leung,Hing Fung"
2019-20 Sem 2,UG,RECO4008,2A,2020-01-24,2020-01-24,,,,,FRI,,,LE9,09:30,11:20,Development control and alternative disputes resolution,Dept of Real Estate & Construc,"Lai,Wai Chung Lawrence; Leung,Hing Fung"
2019-20 Sem 2,UG,RECO4008,2A,2020-02-03,2020-03-02,MON,,,,,,,LE9,09:30,11:20,Development control and alternative disputes resolution,Dept of Real Estate & Construc,"Lai,Wai Chung Lawrence; Leung,Hing Fung"
2019-20 Sem 2,UG,RECO4008,2A,2020-02-07,2020-03-06,,,,,FRI,,,LE9,09:30,11:20,Development control and alternative disputes resolution,Dept of Real Estate & Construc,"Lai,Wai Chung Lawrence; Leung,Hing Fung"
2019-20 Sem 2,UG,RECO4008,2A,2020-03-20,2020-04-03,,,,,FRI,,,LE9,09:30,11:20,Development control and alternative disputes resolution,Dept of Real Estate & Construc,"Lai,Wai Chung Lawrence; Leung,Hing Fung"
2019-20 Sem 2,UG,RECO4008,2A,2020-03-23,2020-04-06,MON,,,,,,,LE9,09:30,11:20,Development control and alternative disputes resolution,Dept of Real Estate & Construc,"Lai,Wai Chung Lawrence; Leung,Hing Fung"
2019-20 Sem 2,UG,RECO4008,2A,2020-04-17,2020-04-24,,,,,FRI,,,LE9,09:30,11:20,Development control and alternative disputes resolution,Dept of Real Estate & Construc,"Lai,Wai Chung Lawrence; Leung,Hing Fung"
2019-20 Sem 2,UG,RECO4008,2A,2020-04-20,2020-04-27,MON,,,,,,,LE9,09:30,11:20,Development control and alternative disputes resolution,Dept of Real Estate & Construc,"Lai,Wai Chung Lawrence; Leung,Hing Fung"
2019-20 Sem 2,UG,SCNC1111,2B,2020-01-21,2020-01-21,,TUE,,,,,,RHT,09:30,10:20,Scientific method and reasoning,Science Faculty,"Cheung,Man Yin; Lam,Kwok Fai; Lui,Ka Wai Rachel"
2019-20 Sem 2,UG,SCNC1111,2B,2020-01-24,2020-01-24,,,,,FRI,,,RHT,09:30,11:20,Scientific method and reasoning,Science Faculty,"Cheung,Man Yin; Lam,Kwok Fai; Lui,Ka Wai Rachel"
2019-20 Sem 2,UG,SCNC1111,2B,2020-02-04,2020-03-03,,TUE,,,,,,RHT,09:30,10:20,Scientific method and reasoning,Science Faculty,"Cheung,Man Yin; Lam,Kwok Fai; Lui,Ka Wai Rachel"
2019-20 Sem 2,UG,SCNC1111,2B,2020-02-07,2020-03-06,,,,,FRI,,,RHT,09:30,11:20,Scientific method and reasoning,Science Faculty,"Cheung,Man Yin; Lam,Kwok Fai; Lui,Ka Wai Rachel"
2019-20 Sem 2,UG,SCNC1111,2B,2020-03-17,2020-04-28,,TUE,,,,,,RHT,09:30,10:20,Scientific method and reasoning,Science Faculty,"Cheung,Man Yin; Lam,Kwok Fai; Lui,Ka Wai Rachel"
2019-20 Sem 2,UG,SCNC1111,2B,2020-03-20,2020-04-03,,,,,FRI,,,RHT,09:30,11:20,Scientific method and reasoning,Science Faculty,"Cheung,Man Yin; Lam,Kwok Fai; Lui,Ka Wai Rachel"
2019-20 Sem 2,UG,SCNC1111,2B,2020-04-17,2020-04-24,,,,,FRI,,,RHT,09:30,11:20,Scientific method and reasoning,Science Faculty,"Cheung,Man Yin; Lam,Kwok Fai; Lui,Ka Wai Rachel"
2019-20 Sem 2,UG,SCNC1112,2B,2020-01-21,2020-01-21,,TUE,,,,,,LE1,09:30,10:20,Fundamentals of modern science,Science Faculty,"Ashton,Louise Amy; Au Yeung,Ho Yu; Lee,Man Hoi"
2019-20 Sem 2,UG,SCNC1112,2B,2020-01-24,2020-01-24,,,,,FRI,,,LE1,09:30,11:20,Fundamentals of modern science,Science Faculty,"Ashton,Louise Amy; Au Yeung,Ho Yu; Lee,Man Hoi"
2019-20 Sem 2,UG,SCNC1112,2B,2020-02-04,2020-03-03,,TUE,,,,,,LE1,09:30,10:20,Fundamentals of modern science,Science Faculty,"Ashton,Louise Amy; Au Yeung,Ho Yu; Lee,Man Hoi"
2019-20 Sem 2,UG,SCNC1112,2B,2020-02-07,2020-03-06,,,,,FRI,,,LE1,09:30,11:20,Fundamentals of modern science,Science Faculty,"Ashton,Louise Amy; Au Yeung,Ho Yu; Lee,Man Hoi"
2019-20 Sem 2,UG,SCNC1112,2B,2020-03-17,2020-04-28,,TUE,,,,,,LE1,09:30,10:20,Fundamentals of modern science,Science Faculty,"Ashton,Louise Amy; Au Yeung,Ho Yu; Lee,Man Hoi"
2019-20 Sem 2,UG,SCNC1112,2B,2020-03-20,2020-04-03,,,,,FRI,,,LE1,09:30,11:20,Fundamentals of modern science,Science Faculty,"Ashton,Louise Amy; Au Yeung,Ho Yu; Lee,Man Hoi"
2019-20 Sem 2,UG,SCNC1112,2B,2020-04-17,2020-04-24,,,,,FRI,,,LE1,09:30,11:20,Fundamentals of modern science,Science Faculty,"Ashton,Louise Amy; Au Yeung,Ho Yu; Lee,Man Hoi"
2019-20 Sem 2,UG,SCNC1113,2A,2020-01-20,2020-01-20,MON,,,,,,,MW103,13:30,14:20,The big history of our planet: a scientific perspective on everything that has ever happened,Science Faculty,"Cheung,Man Yin; Parker,Quentin Andrew; Yu,Hoi Fung David"
2019-20 Sem 2,UG,SCNC1113,2A,2020-01-20,2020-01-20,MON,,,,,,,MW103,14:30,15:20,The big history of our planet: a scientific perspective on everything that has ever happened,Science Faculty,"Cheung,Man Yin; Parker,Quentin Andrew; Yu,Hoi Fung David"
2019-20 Sem 2,UG,SCNC1113,2A,2020-01-23,2020-01-23,,,,THU,,,,MW103,13:30,15:20,The big history of our planet: a scientific perspective on everything that has ever happened,Science Faculty,"Cheung,Man Yin; Parker,Quentin Andrew; Yu,Hoi Fung David"
2019-20 Sem 2,UG,SCNC1113,2A,2020-02-03,2020-03-02,MON,,,,,,,MW103,13:30,14:20,The big history of our planet: a scientific perspective on everything that has ever happened,Science Faculty,"Cheung,Man Yin; Parker,Quentin Andrew; Yu,Hoi Fung David"
2019-20 Sem 2,UG,SCNC1113,2A,2020-02-03,2020-03-02,MON,,,,,,,MW103,14:30,15:20,The big history of our planet: a scientific perspective on everything that has ever happened,Science Faculty,"Cheung,Man Yin; Parker,Quentin Andrew; Yu,Hoi Fung David"
2019-20 Sem 2,UG,SCNC1113,2A,2020-02-06,2020-03-05,,,,THU,,,,MW103,13:30,15:20,The big history of our planet: a scientific perspective on everything that has ever happened,Science Faculty,"Cheung,Man Yin; Parker,Quentin Andrew; Yu,Hoi Fung David"
2019-20 Sem 2,UG,SCNC1113,2A,2020-03-19,2020-04-23,,,,THU,,,,MW103,13:30,15:20,The big history of our planet: a scientific perspective on everything that has ever happened,Science Faculty,"Cheung,Man Yin; Parker,Quentin Andrew; Yu,Hoi Fung David"
2019-20 Sem 2,UG,SCNC1113,2A,2020-03-23,2020-04-06,MON,,,,,,,MW103,13:30,14:20,The big history of our planet: a scientific perspective on everything that has ever happened,Science Faculty,"Cheung,Man Yin; Parker,Quentin Andrew; Yu,Hoi Fung David"
2019-20 Sem 2,UG,SCNC1113,2A,2020-03-23,2020-04-06,MON,,,,,,,MW103,14:30,15:20,The big history of our planet: a scientific perspective on everything that has ever happened,Science Faculty,"Cheung,Man Yin; Parker,Quentin Andrew; Yu,Hoi Fung David"
2019-20 Sem 2,UG,SCNC1113,2A,2020-04-20,2020-04-27,MON,,,,,,,MW103,13:30,14:20,The big history of our planet: a scientific perspective on everything that has ever happened,Science Faculty,"Cheung,Man Yin; Parker,Quentin Andrew; Yu,Hoi Fung David"
2019-20 Sem 2,UG,SCNC1113,2A,2020-04-20,2020-04-27,MON,,,,,,,MW103,14:30,15:20,The big history of our planet: a scientific perspective on everything that has ever happened,Science Faculty,"Cheung,Man Yin; Parker,Quentin Andrew; Yu,Hoi Fung David"
2019-20 Sem 2,UG,SHSC1033,2A,2020-01-20,2020-01-20,MON,,,,,,,MW750,09:30,12:20,Introduction to Communication Disorders,Education Faculty,"Ma,Pui Man Estella; Stokes,Stephanie Fay"
2019-20 Sem 2,UG,SHSC1033,2A,2020-02-03,2020-03-02,MON,,,,,,,MW750,09:30,12:20,Introduction to Communication Disorders,Education Faculty,"Ma,Pui Man Estella; Stokes,Stephanie Fay"
2019-20 Sem 2,UG,SHSC1033,2A,2020-03-23,2020-04-06,MON,,,,,,,MW750,09:30,12:20,Introduction to Communication Disorders,Education Faculty,"Ma,Pui Man Estella; Stokes,Stephanie Fay"
2019-20 Sem 2,UG,SHSC1033,2A,2020-04-20,2020-04-27,MON,,,,,,,MW750,09:30,12:20,Introduction to Communication Disorders,Education Faculty,"Ma,Pui Man Estella; Stokes,Stephanie Fay"
2019-20 Sem 2,UG,SHSC1034,2A,2020-01-21,2020-01-21,,TUE,,,,,,MW750,13:30,16:20,Anatomy and Physiology for Speech and Hearing,Education Faculty,"Ng,Manwa Lawrence; Yiu,Man Lai Edwin"
2019-20 Sem 2,UG,SHSC1034,2A,2020-02-04,2020-03-03,,TUE,,,,,,MW750,13:30,16:20,Anatomy and Physiology for Speech and Hearing,Education Faculty,"Ng,Manwa Lawrence; Yiu,Man Lai Edwin"
2019-20 Sem 2,UG,SHSC1034,2A,2020-03-17,2020-04-28,,TUE,,,,,,MW750,13:30,16:20,Anatomy and Physiology for Speech and Hearing,Education Faculty,"Ng,Manwa Lawrence; Yiu,Man Lai Edwin"
2019-20 Sem 2,UG,SHSC1035,2A,2020-01-22,2020-01-22,,,WED,,,,,TT403,09:30,12:20,Clinical Linguistics II: Phonetics,Education Faculty,"Wong,Puisan"
2019-20 Sem 2,UG,SHSC1035,2A,2020-02-05,2020-03-04,,,WED,,,,,TT403,09:30,12:20,Clinical Linguistics II: Phonetics,Education Faculty,"Wong,Puisan"
2019-20 Sem 2,UG,SHSC1035,2A,2020-03-18,2020-04-29,,,WED,,,,,TT403,09:30,12:20,Clinical Linguistics II: Phonetics,Education Faculty,"Wong,Puisan"
2019-20 Sem 2,UG,SHSC2033,2A,2020-01-22,2020-03-11,,,WED,,,,,TT404,09:30,12:20,Evidence-Based Practice in Speech-Language Therapy,Education Faculty,"Klee,Thomas Michael"
2019-20 Sem 2,UG,SHSC2033,2A,2020-03-25,2020-04-29,,,WED,,,,,TT404,09:30,12:20,Evidence-Based Practice in Speech-Language Therapy,Education Faculty,"Klee,Thomas Michael"
2019-20 Sem 2,UG,SHSC2034,2A,2020-01-20,2020-01-20,MON,,,,,,,MW750,13:30,16:20,Speech Science,Education Faculty,"Ng,Manwa Lawrence"
2019-20 Sem 2,UG,SHSC2034,2A,2020-02-03,2020-03-02,MON,,,,,,,MW750,13:30,16:20,Speech Science,Education Faculty,"Ng,Manwa Lawrence"
2019-20 Sem 2,UG,SHSC2034,2A,2020-03-23,2020-04-06,MON,,,,,,,MW750,13:30,16:20,Speech Science,Education Faculty,"Ng,Manwa Lawrence"
2019-20 Sem 2,UG,SHSC2034,2A,2020-04-20,2020-04-27,MON,,,,,,,MW750,13:30,16:20,Speech Science,Education Faculty,"Ng,Manwa Lawrence"
2019-20 Sem 2,UG,SHSC2035,2A,2020-01-23,2020-01-23,,,,THU,,,,MW750,13:30,16:20,Cognition and Language Processing,Education Faculty,"Barrett,Elizabeth Ann; Law,Sam Po; Su,I Fan"
2019-20 Sem 2,UG,SHSC2035,2A,2020-02-06,2020-03-05,,,,THU,,,,MW750,13:30,16:20,Cognition and Language Processing,Education Faculty,"Barrett,Elizabeth Ann; Law,Sam Po; Su,I Fan"
2019-20 Sem 2,UG,SHSC2035,2A,2020-03-19,2020-04-23,,,,THU,,,,MW750,13:30,16:20,Cognition and Language Processing,Education Faculty,"Barrett,Elizabeth Ann; Law,Sam Po; Su,I Fan"
2019-20 Sem 2,UG,SHSC2039,2A,2020-01-23,2020-01-23,,,,THU,,,,TT403,09:30,12:20,Introduction to Clinical Practice II,Education Faculty,"Su,I Fan"
2019-20 Sem 2,UG,SHSC2039,2A,2020-02-06,2020-04-23,,,,THU,,,,TT403,09:30,12:20,Introduction to Clinical Practice II,Education Faculty,"Su,I Fan"
2019-20 Sem 2,UG,SHSC3035,2A,2020-01-21,2020-01-21,,TUE,,,,,,MW750,09:30,12:20,Complex Cases Paediatric,Education Faculty,"To,Kit Sum; Wong,Puisan"
2019-20 Sem 2,UG,SHSC3035,2A,2020-01-24,2020-01-24,,,,,FRI,,,MW750,09:30,12:20,Complex Cases Paediatric,Education Faculty,"To,Kit Sum; Wong,Puisan"
2019-20 Sem 2,UG,SHSC3035,2A,2020-02-04,2020-03-03,,TUE,,,,,,MW750,09:30,12:20,Complex Cases Paediatric,Education Faculty,"To,Kit Sum; Wong,Puisan"
2019-20 Sem 2,UG,SHSC3035,2A,2020-02-07,2020-03-06,,,,,FRI,,,MW750,09:30,12:20,Complex Cases Paediatric,Education Faculty,"To,Kit Sum; Wong,Puisan"
2019-20 Sem 2,UG,SHSC3035,2A,2020-03-17,2020-04-28,,TUE,,,,,,MW750,09:30,12:20,Complex Cases Paediatric,Education Faculty,"To,Kit Sum; Wong,Puisan"
2019-20 Sem 2,UG,SHSC3035,2A,2020-03-20,2020-04-03,,,,,FRI,,,MW750,09:30,12:20,Complex Cases Paediatric,Education Faculty,"To,Kit Sum; Wong,Puisan"
2019-20 Sem 2,UG,SHSC3035,2A,2020-04-17,2020-04-24,,,,,FRI,,,MW750,09:30,12:20,Complex Cases Paediatric,Education Faculty,"To,Kit Sum; Wong,Puisan"
2019-20 Sem 2,UG,SHSC3036,2A,2020-01-23,2020-01-23,,,,THU,,,,MW750,09:30,12:20,Voice Disorders,Education Faculty,"Ma,Pui Man Estella"
2019-20 Sem 2,UG,SHSC3036,2A,2020-02-06,2020-03-05,,,,THU,,,,MW750,09:30,12:20,Voice Disorders,Education Faculty,"Ma,Pui Man Estella"
2019-20 Sem 2,UG,SHSC3036,2A,2020-03-19,2020-04-23,,,,THU,,,,MW750,09:30,12:20,Voice Disorders,Education Faculty,"Ma,Pui Man Estella"
2019-20 Sem 2,UG,SHSC3039,2A,2020-01-22,2020-01-22,,,WED,,,,,,14:30,17:20,Paediatric Clinical Practicum II,Education Faculty,
2019-20 Sem 2,UG,SHSC3039,2A,2020-02-05,2020-03-04,,,WED,,,,,,14:30,17:20,Paediatric Clinical Practicum II,Education Faculty,
2019-20 Sem 2,UG,SHSC3039,2A,2020-03-18,2020-04-29,,,WED,,,,,,14:30,17:20,Paediatric Clinical Practicum II,Education Faculty,
2019-20 Sem 2,UG,SHSC4034,2A,2020-01-24,2020-01-24,,,,,FRI,,,TT404,09:30,12:20,"Fluency, Laryngectomy and Craniofacial Disorders",Education Faculty,"Ng,Manwa Lawrence"
2019-20 Sem 2,UG,SHSC4034,2A,2020-02-07,2020-03-06,,,,,FRI,,,TT404,09:30,12:20,"Fluency, Laryngectomy and Craniofacial Disorders",Education Faculty,"Ng,Manwa Lawrence"
2019-20 Sem 2,UG,SHSC4034,2A,2020-03-20,2020-04-03,,,,,FRI,,,TT404,09:30,12:20,"Fluency, Laryngectomy and Craniofacial Disorders",Education Faculty,"Ng,Manwa Lawrence"
2019-20 Sem 2,UG,SHSC4034,2A,2020-04-17,2020-04-24,,,,,FRI,,,TT404,09:30,12:20,"Fluency, Laryngectomy and Craniofacial Disorders",Education Faculty,"Ng,Manwa Lawrence"
2019-20 Sem 2,UG,SHSC4035,2A,2020-01-22,2020-01-22,,,WED,,,,,MW750,09:30,12:20,Complex Cases Adult,Education Faculty,"Chan,Man Kei Karen; Ma,Pui Man Estella; Yiu,Man Lai Edwin"
2019-20 Sem 2,UG,SHSC4035,2A,2020-02-05,2020-03-04,,,WED,,,,,MW750,09:30,12:20,Complex Cases Adult,Education Faculty,"Chan,Man Kei Karen; Ma,Pui Man Estella; Yiu,Man Lai Edwin"
2019-20 Sem 2,UG,SHSC4035,2A,2020-02-07,2020-03-06,,,,,FRI,,,MW750,14:00,16:50,Complex Cases Adult,Education Faculty,"Chan,Man Kei Karen; Ma,Pui Man Estella; Yiu,Man Lai Edwin"
2019-20 Sem 2,UG,SHSC4035,2A,2020-03-18,2020-04-29,,,WED,,,,,MW750,09:30,12:20,Complex Cases Adult,Education Faculty,"Chan,Man Kei Karen; Ma,Pui Man Estella; Yiu,Man Lai Edwin"
2019-20 Sem 2,UG,SHSC4035,2A,2020-03-20,2020-04-03,,,,,FRI,,,MW750,14:00,16:50,Complex Cases Adult,Education Faculty,"Chan,Man Kei Karen; Ma,Pui Man Estella; Yiu,Man Lai Edwin"
2019-20 Sem 2,UG,SHSC4035,2A,2020-04-17,2020-04-24,,,,,FRI,,,MW750,14:00,16:50,Complex Cases Adult,Education Faculty,"Chan,Man Kei Karen; Ma,Pui Man Estella; Yiu,Man Lai Edwin"
2019-20 Sem 2,UG,SHSC4039,2A,2020-01-21,2020-01-21,,TUE,,,,,,,09:30,12:20,Adult Clinical Practicum II,Education Faculty,
2019-20 Sem 2,UG,SHSC4039,2A,2020-02-04,2020-03-03,,TUE,,,,,,,09:30,12:20,Adult Clinical Practicum II,Education Faculty,
2019-20 Sem 2,UG,SHSC4039,2A,2020-03-17,2020-04-28,,TUE,,,,,,,09:30,12:20,Adult Clinical Practicum II,Education Faculty,
2019-20 Sem 2,UG,SHSC5031,FA,2020-01-24,2020-01-24,,,,,FRI,,,MW410,14:00,16:50,Research in Communication Disorders,Education Faculty,
2019-20 Sem 2,UG,SHSC5031,FA,2020-02-07,2020-03-06,,,,,FRI,,,MW410,14:00,16:50,Research in Communication Disorders,Education Faculty,
2019-20 Sem 2,UG,SHSC5031,FA,2020-03-20,2020-04-03,,,,,FRI,,,MW410,14:00,16:50,Research in Communication Disorders,Education Faculty,
2019-20 Sem 2,UG,SHSC5031,FA,2020-04-17,2020-04-24,,,,,FRI,,,MW410,14:00,16:50,Research in Communication Disorders,Education Faculty,
2019-20 Sem 2,UG,SHSC5038,FA,2020-01-20,2020-01-23,MON,,WED,THU,,,,,09:30,17:20,Advanced Clinical Practicum,Education Faculty,
2019-20 Sem 2,UG,SHSC5038,FA,2020-02-03,2020-03-05,MON,,WED,THU,,,,,09:30,17:20,Advanced Clinical Practicum,Education Faculty,
2019-20 Sem 2,UG,SHSC5038,FA,2020-03-18,2020-03-19,,,WED,THU,,,,,09:30,17:20,Advanced Clinical Practicum,Education Faculty,
2019-20 Sem 2,UG,SHSC5038,FA,2020-03-23,2020-04-09,MON,,WED,THU,,,,,09:30,17:20,Advanced Clinical Practicum,Education Faculty,
2019-20 Sem 2,UG,SHSC5038,FA,2020-04-15,2020-04-16,,,WED,THU,,,,,09:30,17:20,Advanced Clinical Practicum,Education Faculty,
2019-20 Sem 2,UG,SHSC5038,FA,2020-04-20,2020-04-23,MON,,WED,THU,,,,,09:30,17:20,Advanced Clinical Practicum,Education Faculty,
2019-20 Sem 2,UG,SHSC5038,FA,2020-04-27,2020-04-29,MON,,WED,,,,,,09:30,17:20,Advanced Clinical Practicum,Education Faculty,
2019-20 Sem 2,UG,SINO2002,2A,2020-01-20,2020-01-20,MON,,,,,,,LE2,12:30,14:20,China in the world: critical paradigms,School of Modern Languages & C,"Li,Ji"
2019-20 Sem 2,UG,SINO2002,2A,2020-02-03,2020-03-02,MON,,,,,,,LE2,12:30,14:20,China in the world: critical paradigms,School of Modern Languages & C,"Li,Ji"
2019-20 Sem 2,UG,SINO2002,2A,2020-03-23,2020-04-06,MON,,,,,,,LE2,12:30,14:20,China in the world: critical paradigms,School of Modern Languages & C,"Li,Ji"
2019-20 Sem 2,UG,SINO2002,2A,2020-04-20,2020-04-27,MON,,,,,,,LE2,12:30,14:20,China in the world: critical paradigms,School of Modern Languages & C,"Li,Ji"
2019-20 Sem 2,UG,SINO2003,2A,2020-01-24,2020-01-24,,,,,FRI,,,CPD-G.01,12:30,14:20,Contemporary China studies: issues and perspectives,Dept of Politics & Public Admi,"Zhu,Jiangnan"
2019-20 Sem 2,UG,SINO2003,2A,2020-02-07,2020-03-06,,,,,FRI,,,CPD-G.01,12:30,14:20,Contemporary China studies: issues and perspectives,Dept of Politics & Public Admi,"Zhu,Jiangnan"
2019-20 Sem 2,UG,SINO2003,2A,2020-03-20,2020-04-03,,,,,FRI,,,CPD-G.01,12:30,14:20,Contemporary China studies: issues and perspectives,Dept of Politics & Public Admi,"Zhu,Jiangnan"
2019-20 Sem 2,UG,SINO2003,2A,2020-04-17,2020-04-24,,,,,FRI,,,CPD-G.01,12:30,14:20,Contemporary China studies: issues and perspectives,Dept of Politics & Public Admi,"Zhu,Jiangnan"
2019-20 Sem 2,UG,SINO2010,2A,2020-01-21,2020-01-21,,TUE,,,,,,,10:30,12:20,China regional studies – Northeast,School of Modern Languages & C,"Kim,Loretta Eumie"
2019-20 Sem 2,UG,SINO2010,2A,2020-02-04,2020-03-03,,TUE,,,,,,,10:30,12:20,China regional studies – Northeast,School of Modern Languages & C,"Kim,Loretta Eumie"
2019-20 Sem 2,UG,SINO2010,2A,2020-03-17,2020-04-28,,TUE,,,,,,,10:30,12:20,China regional studies – Northeast,School of Modern Languages & C,"Kim,Loretta Eumie"
2019-20 Sem 2,UG,SINO3001,2B,2019-12-01,2020-06-28,,,,,,,,,     ,08:20,China Studies research project (Capstone),School of Modern Languages & C,"Kim,Loretta Eumie"
2019-20 Sem 2,UG,SINO3002,2A,2019-12-01,2020-06-28,,,,,,,,,     ,08:20,Directed project (Capstone),Dept of Politics & Public Admi,"Zhu,Jiangnan"
2019-20 Sem 2,UG,SOCI1001,2A,2020-01-21,2020-01-21,,TUE,,,,,,MWT2,10:30,12:20,Introduction to sociology,Dept of Sociology,"Kong,Shiu Ki Travis"
2019-20 Sem 2,UG,SOCI1001,2A,2020-02-04,2020-03-03,,TUE,,,,,,MWT2,10:30,12:20,Introduction to sociology,Dept of Sociology,"Kong,Shiu Ki Travis"
2019-20 Sem 2,UG,SOCI1001,2A,2020-03-17,2020-04-28,,TUE,,,,,,MWT2,10:30,12:20,Introduction to sociology,Dept of Sociology,"Kong,Shiu Ki Travis"
2019-20 Sem 2,UG,SOCI1003,2A,2020-01-21,2020-01-21,,TUE,,,,,,RHT,13:30,15:20,Introduction to anthropology,Dept of Sociology,"Gheorghiu,Iulia"
2019-20 Sem 2,UG,SOCI1003,2A,2020-02-04,2020-03-03,,TUE,,,,,,RHT,13:30,15:20,Introduction to anthropology,Dept of Sociology,"Gheorghiu,Iulia"
2019-20 Sem 2,UG,SOCI1003,2A,2020-03-17,2020-04-28,,TUE,,,,,,RHT,13:30,15:20,Introduction to anthropology,Dept of Sociology,"Gheorghiu,Iulia"
2019-20 Sem 2,UG,SOCI2001,2A,2020-01-21,2020-01-21,,TUE,,,,,,CPD-2.16,10:30,12:20,Classical social theory,Dept of Sociology,"Laidler,Karen Ann"
2019-20 Sem 2,UG,SOCI2001,2A,2020-02-04,2020-03-03,,TUE,,,,,,CPD-2.16,10:30,12:20,Classical social theory,Dept of Sociology,"Laidler,Karen Ann"
2019-20 Sem 2,UG,SOCI2001,2A,2020-03-17,2020-04-28,,TUE,,,,,,CPD-2.16,10:30,12:20,Classical social theory,Dept of Sociology,"Laidler,Karen Ann"
2019-20 Sem 2,UG,SOCI2003,2A,2020-01-24,2020-01-24,,,,,FRI,,,CPD-2.58,12:30,14:20,Contemporary Chinese society,Dept of Sociology,"Cho,Li-Fung"
2019-20 Sem 2,UG,SOCI2003,2A,2020-02-07,2020-03-06,,,,,FRI,,,CPD-2.58,12:30,14:20,Contemporary Chinese society,Dept of Sociology,"Cho,Li-Fung"
2019-20 Sem 2,UG,SOCI2003,2A,2020-03-20,2020-04-03,,,,,FRI,,,CPD-2.58,12:30,14:20,Contemporary Chinese society,Dept of Sociology,"Cho,Li-Fung"
2019-20 Sem 2,UG,SOCI2003,2A,2020-04-17,2020-04-24,,,,,FRI,,,CPD-2.58,12:30,14:20,Contemporary Chinese society,Dept of Sociology,"Cho,Li-Fung"
